company_name,symbol,scripcode
Swarna Securities Ltd.,,531003.0
Sun Granite Export Ltd.,,531013.0
ArihantS Securities Ltd.,,531017.0
Visagar Financial Services Ltd.,,531025.0
Libord Securities Ltd.,,531027.0
Bharat Textiles & Proofing Industries Ltd.,,531029.0
Regal Entertainment & Consultants Ltd.,,531033.0
Eraaya Lifespaces Ltd.,,531035.0
Swadha Nature Ltd.,,531039.0
Competent Automobiles Company Ltd.,,531041.0
Dhanvantri Jeevan Rekha Ltd.,,531043.0
Neelkanth Rockminerals Ltd.,,531049.0
Vintage Securities Ltd.,,531051.0
Oswal Overseas Ltd.,,531065.0
Contil India Ltd.,,531067.0
Vijay Solvex Ltd.,,531069.0
Shri Krishna Devcon Ltd.,,531080.0
Alankit Ltd.,ALANKIT,531082.0
Nihar Info Global Ltd.,,531083.0
Lakhani India Ltd.,,531085.0
United Credit Ltd.,,531091.0
Om Infra Ltd.,OMINFRAL,531092.0
Checkpoint Trends Ltd.,,531099.0
Ishan Dyes & Chemicals Ltd.,,531109.0
Gothi Plascon (India) Ltd.,,531111.0
Balu Forge Industries Ltd.,BALUFORGE,531112.0
Ceenik Exports (India) Ltd.,CEENIKEXPO,531119.0
Patel Engineering Ltd.,PATELENG,531120.0
Virtualsoft Systems Ltd.,,531126.0
Mena Mani Industries Ltd.,,531127.0
Inani Marbles & Industries Ltd.,,531129.0
Gemstone Investments Ltd.,,531137.0
EL Forge Ltd.,ELFORGE,531144.0
Medicamen Biotech Ltd.,MEDICAMEQ,531146.0
Alicon Castalloy Ltd.,ALICON,531147.0
Enchante Jewellery Ltd.,,531148.0
Diligent Industries Ltd.,,531153.0
Epsom Properties Ltd.,,531155.0
Alfavision Overseas (India) Ltd.,,531156.0
Organic Coatings Ltd.,,531157.0
Catvision Ltd.,,531158.0
ABM Knowledgeware Ltd.,,531161.0
Emami Ltd.,EMAMILTD,531162.0
Kemistar Corporation Ltd.,,531163.0
Associated Ceramics Ltd.,,531168.0
SKP Securities Ltd.,,531169.0
Dharti Proteins Ltd.,,531171.0
Syschem (India) Ltd.,,531173.0
BLS Infotech Ltd.,,531175.0
Mefcom Capital Markets Ltd.,,531176.0
Hemang Resources Ltd.,,531178.0
Arman Financial Services Ltd.,ARMANFIN,531179.0
Tavernier Resources Ltd.,,531190.0
Gagan Polycot India Ltd.,,531196.0
Dhanada Corporation Ltd.,,531198.0
Glance Finance Ltd.,,531199.0
Shilchar Technologies Ltd.,,531201.0
Tradewell Holdings Ltd.,,531203.0
Spright Agro Ltd.,,531205.0
Raymed Labs Ltd.,,531207.0
Nucleus Software Exports Ltd.,NUCLEUS,531209.0
Colinz Laboratories Ltd.,,531210.0
Wellness Noni Ltd.,,531211.0
Nalin Lease Finance Ltd.,,531212.0
Manappuram Finance Ltd.,MANAPPURAM,531213.0
RTS Power Corporation Ltd.,,531215.0
Comfort Intech Ltd.,,531216.0
Shyama Infosys Ltd.,,531219.0
Mayur Floorings Ltd.,,531221.0
Anjani Synthetics Ltd.,,531223.0
XT Global Infotech Ltd.,,531225.0
Deco-Mica Ltd.,,531227.0
Rander Corporation Ltd.,,531228.0
Rasi Electrodes Ltd.,,531233.0
Scoobee Day Garments (India) Ltd.,,531234.0
Citi Port Financial Services Ltd.,,531235.0
Dhruva Capital Services Ltd.,,531237.0
Shamrock Industrial Company Ltd.,,531240.0
Linc Ltd.,LINC,531241.0
Prima Industries Ltd.,,531246.0
Aneri Fincap Ltd.,,531252.0
India Gelatine & Chemicals Ltd.,,531253.0
Optimus Finance Ltd.,,531254.0
Paragon Finance Ltd.,,531255.0
Pratiksha Chemicals Ltd.,,531257.0
Esha Media Research Ltd.,,531259.0
Refex Renewables & Infrastructure Ltd.,,531260.0
Equilateral Enterprises Ltd.,,531262.0
Progrex Ventures Ltd.,,531265.0
V.S.T. Tillers Tractors Ltd.,VSTTILLERS,531266.0
B2B Software Technologies Ltd.,,531268.0
Dazzel Confindive Ltd.,,531270.0
Nikki Global Finance Ltd.,,531272.0
Radhe Developers (India) Ltd.,,531273.0
Kinetic Trust Ltd.,,531274.0
Elixir Capital Ltd.,,531278.0
Trishakti Industries Ltd.,,531279.0
Pankaj Polymers Ltd.,,531280.0
Marble City India Ltd.,,531281.0
Cindrella Financial Services Ltd.,,531283.0
National Plastic Technologies Ltd.,,531287.0
Lead Financial Services Ltd.,,531288.0
National Fittings Ltd.,,531289.0
Artefact Projects Ltd.,,531297.0
Amit International Ltd.,,531300.0
High Street Filatex Ltd.,,531301.0
Nutech Global Ltd.,,531304.0
DHP India Ltd.,,531306.0
RRIL Ltd.,,531307.0
Available Finance Ltd.,,531310.0
Integra Capital Ltd.,,531314.0
Maruti Securities Ltd.,,531319.0
Exotic Coal Ltd.,,531320.0
Sri Havisha Hospitality and Infrastructure Ltd.,HAVISHA,531322.0
Jayatma Industries Ltd.,,531323.0
Roselabs Finance Ltd.,,531324.0
Charms Industries Ltd.,,531327.0
Kretto Syscon Ltd.,,531328.0
Vikalp Securities Ltd.,,531334.0
Zydus Wellness Ltd.,ZYDUSWELL,531335.0
WinPro Industries Ltd.,WINPRO,531337.0
Milestone Global Ltd.,,531338.0
Bervin Investment & Leasing Ltd.,,531340.0
Ashtasidhhi Industries Ltd.,,531341.0
India Infraspace Ltd.,,531343.0
Container Corporation Of India Ltd.,CONCOR,531344.0
Eastern Treads Ltd.,,531346.0
Panacea Biotec Ltd.,PANACEABIO,531349.0
Peeti Securities Ltd.,,531352.0
Mercury Ev-Tech Ltd.,,531357.0
Choice International Ltd.,CHOICEIN,531358.0
Shriram Asset Management Company Ltd.,,531359.0
Golechha Global Finance Ltd.,,531360.0
Ekansh Concepts Ltd.,,531364.0
Naisargik Agritech (India) Ltd.,,531365.0
Kohinoor Broadcasting Corporation Ltd.,,531366.0
Sparc Electrex Ltd.,,531370.0
The Byke Hospitality Ltd.,BYKE,531373.0
Centenial Surgical Suture Ltd.,,531380.0
Arihant Foundations & Housing Ltd.,ARIHANT,531381.0
Hasti Finance Ltd.,,531387.0
Upsurge Investment & Finance Ltd.,,531390.0
Padam Cotton Yarns Ltd.,,531395.0
Pagaria Energy Ltd.,,531396.0
Polycon International Ltd.,,531397.0
Source Natural Foods and Herbal Supplements Ltd.,,531398.0
GG Automotive Gears Ltd.,,531399.0
Almondz Global Securities Ltd.,ALMONDZ,531400.0
LWS Knitwear Ltd.,,531402.0
ANS Industries Ltd.,,531406.0
Alchemist Corporation Ltd.,,531409.0
Gujarat Foils Ltd.,,531410.0
Tuni Textile Mills Ltd.,,531411.0
Radix Industries (India) Ltd.,,531412.0
Kiran Print-Pack Ltd.,,531413.0
Narendra Properties Ltd.,,531416.0
Mega Corporation Ltd.,,531417.0
Goplee Infotech Ltd.,,531419.0
BMB Music & Magnetics Ltd.,,531420.0
Tamil Nadu Newsprint & Papers Ltd.,TNPL,531426.0
Shakti Pumps (India) Ltd.,SHAKTIPUMP,531431.0
Systematix Securities Ltd.,,531432.0
Sungold Capital Ltd.,,531433.0
Saffron Industries Ltd.,,531436.0
Prakash Woollen & Synthetic Mills Ltd.,,531437.0
AION-Tech Solutions Ltd.,GOLDTECH,531439.0
Vardhman Concrete Ltd.,,531444.0
GRM Overseas Ltd.,GRMOVER,531449.0
NCC Finance Ltd.,,531452.0
Mohit Industries Ltd.,MOHITIND,531453.0
Polylink Polymers (India) Ltd.,,531454.0
Minaxi Textiles Ltd.,,531456.0
Continental Controls Ltd.,,531460.0
Nouveau Global Ventures Ltd.,,531465.0
Duke Offshore Ltd.,,531471.0
Cybele Industries Ltd.,,531472.0
CG-VAK Software & Exports Ltd.,,531489.0
Navkar Urbanstructure Ltd.,,531494.0
Blue Coast Hotels Ltd.,BLUECOAST,531495.0
Omkar Overseas Ltd.,,531496.0
Madhucon Projects Ltd.,MADHUCON,531497.0
Sybly Industries Ltd.,,531499.0
Rajesh Exports Ltd.,RAJESHEXPO,531500.0
Esaar (India) Ltd.,,531502.0
Maris Spinners Ltd.,,531503.0
Indergiri Finance Ltd.,,531505.0
Shukra Bullions Ltd.,,531506.0
Eveready Industries India Ltd.,EVEREADY,531508.0
Step Two Corporation Ltd.,,531509.0
Orient Tradelink Ltd.,,531512.0
Mahan Industries Ltd.,,531515.0
Alang Industrial Gases Ltd.,,531517.0
Vikas Proppant & Granite Ltd.,VIKASPROP,531518.0
Desh Rakshak Aushdhalaya Ltd.,,531521.0
Ace Software Exports Ltd.,,531525.0
Softrak Venture Investment Ltd.,,531529.0
Hatsun Agro Product Ltd.,HATSUN,531531.0
Accedere Ltd.,,531533.0
Jyothi Infraventures Ltd.,,531537.0
Rishabh Digha Steel & Allied Products Ltd.,,531539.0
Maruti Infrastructure Ltd.,,531540.0
Kobo Biotech Ltd.,,531541.0
Jindal Worldwide Ltd.,JINDWORLD,531543.0
Somany Ceramics Ltd.,SOMANYCERA,531548.0
Jhaveri Credits & Capital Ltd.,,531550.0
RTCL Ltd.,,531552.0
Disha Resources Ltd.,,531553.0
Coral India Finance & Housing Ltd.,CORALFINAC,531556.0
Aroma Enterprises (India) Ltd.,,531560.0
Tridev InfraEstates Ltd.,,531568.0
Sanjivani Paranteral Ltd.,,531569.0
Blazon Marbles Ltd.,,531570.0
Vas Infrastructure Ltd.,,531574.0
KMF Builders & Developers Ltd.,,531578.0
Beryl Securities Ltd.,,531582.0
Rap Media Ltd.,,531583.0
Devine Impex Ltd.,,531585.0
Bampsl Securities Ltd.,,531591.0
Genpharmasec Ltd.,,531592.0
Incon Engineers Ltd.,,531594.0
Capri Global Capital Ltd.,CGCL,531595.0
FDC Ltd.,FDC,531599.0
Gogia Capital Services Ltd.,,531600.0
Gorani Industries Ltd.,,531608.0
KG Petrochem Ltd.,,531609.0
UFM Industries Ltd.,,531610.0
Aadhaar Ventures India Ltd.,,531611.0
Meyer Apparel Ltd.,,531613.0
Starcom Information Technology Ltd.,,531616.0
Country Condo's Ltd.,COUNCODOS,531624.0
Orosil Smiths India Ltd.,,531626.0
Tejassvi Aaharam Ltd.,,531628.0
Lincoln Pharmaceuticals Ltd.,LINCOLN,531633.0
Silver Oak (India) Ltd.,,531635.0
Praveg Ltd.,,531637.0
Suraj Ltd.,,531638.0
Suvidha Infraestate Corporation Ltd.,,531640.0
Marico Ltd.,MARICO,531642.0
Tokyo Finance Ltd.,,531644.0
RFL International Ltd.,,531646.0
Mahavir Industries Ltd.,,531648.0
Vax Housing Finance Corporation Ltd.,,531650.0
National General Industries Ltd.,,531651.0
Thirdwave Financial Intermediaries Ltd.,,531652.0
Abate AS Industries Ltd.,,531658.0
Hittco Tools Ltd.,,531661.0
Yuvraaj Hygiene Product Ltd.,,531663.0
RR Metalmakers India Ltd.,,531667.0
Vision Corporation Ltd.,,531668.0
Bisil Plast Ltd.,,531671.0
Inani Securities Ltd.,,531672.0
Anka India Ltd.,,531673.0
Vaghani Techno-Build Ltd.,,531676.0
Aris International Ltd.,,531677.0
Mayur Leather Products Ltd.,,531680.0
Amerise Biosciences Ltd.,,531681.0
MPS Pharmaa Ltd.,,531686.0
Prithvi Exchange (India) Ltd.,PRITHVISOF,531688.0
Mahavir Advanced Remedies Ltd.,,531689.0
Khyati Multimedia Entertainment Ltd.,,531692.0
Yantra Natural Resources Ltd.,,531693.0
Rainbow Foundations Ltd.,,531694.0
Tricom Fruit Products Ltd.,,531716.0
Vidhi Specialty Food Ingredients Ltd.,VIDHIING,531717.0
Bhagiradha Chemicals & Industries Ltd.,BHAGCHEM,531719.0
Alpha Graphic India Ltd.,,531720.0
GACM Technologies Ltd.,GATECH,531723.0
Panchsheel Organics Ltd.,PANCHSHEEL,531726.0
Menon Pistons Ltd.,,531727.0
Prism Finance Ltd.,,531735.0
Greencrest Financial Services Ltd.,,531737.0
Silicon Valley Infotech Ltd.,PRASGLOFIN,531738.0
Gennex Laboratories Ltd.,,531739.0
Hira Automobiles Ltd.,,531743.0
Gini Silk Mills Ltd.,,531744.0
Prajay Engineers Syndicate Ltd.,PRAENG,531746.0
Encore Software Ltd.,,531750.0
Biogen Pharmachem Industries Ltd.,,531752.0
GK Consultants Ltd.,,531758.0
Apollo Pipes Ltd.,APOLLOPIPE,531761.0
Unjha Formulations Ltd.,,531762.0
Poly Medicure Ltd.,POLYMED,531768.0
PFL Infotech Ltd.,,531769.0
Shraddha Prime Projects Ltd.,,531771.0
Cistro Telelink Ltd.,,531775.0
Kachchh Minerals Ltd.,,531778.0
Padmanabh Alloys & Polymers Ltd.,,531779.0
Kaiser Corporation Ltd.,,531780.0
KCL Infra Projects Ltd.,,531784.0
Infraquest International Ltd.,,531793.0
Atul Auto Ltd.,ATULAUTO,531795.0
Scan Projects Ltd.,,531797.0
Prerna Infrabuild Ltd.,,531802.0
Metal Coatings (India) Ltd.,,531810.0
SGN Telecoms Ltd.,,531812.0
Ganga Papers India Ltd.,,531813.0
Tirupati Sarjan Ltd.,,531814.0
Nuway Organic Naturals India Ltd.,,531819.0
Munoth Financial Services Ltd.,,531821.0
Rodium Realty Ltd.,,531822.0
Dee Kartavya Finance Ltd.,,531826.0
Unisys Softwares & Holding Industries Ltd.,,531831.0
Nagarjuna Agri Tech Ltd.,,531832.0
Natura Hue Chem Ltd.,,531834.0
Indus Finance Ltd.,,531841.0
Lahoti Overseas Ltd.,,531842.0
MYM Technologies Ltd.,,531843.0
Zenith Steel Pipes & Industries Ltd.,ZENITHSTL,531845.0
Trinity League India Ltd.,,531846.0
Asian Star Company Ltd.,,531847.0
Oriental Rail Infrastructure Ltd.,,531859.0
Joindre Capital Services Ltd.,,531861.0
Bharat Agri Fert & Realty Ltd.,,531862.0
Sigrun Holdings Ltd.,,531863.0
Unitech International Ltd.,,531867.0
Sacheta Metals Ltd.,,531869.0
Popular Estate Management Ltd.,,531870.0
Anjani Finance Ltd.,,531878.0
Gujarat Metallic Coal & Coke Ltd.,,531881.0
Rahul Merchandising Ltd.,,531887.0
Rexnord Electronics & Controls Ltd.,,531888.0
Integrated Industries Ltd.,,531889.0
Khandwala Securities Ltd.,KHANDSE,531892.0
Sawaca Business Machines Ltd.,,531893.0
Sanguine Media Ltd.,,531898.0
CCL International Ltd.,,531900.0
Sterling Webnet Ltd.,,531901.0
Gallops Enterprises Ltd.,,531902.0
Croissance Ltd.,,531909.0
Madhuveer Com 18 Network Ltd.,,531910.0
Galaxy Agrico Exports Ltd.,,531911.0
Gopal Iron & Steels Company (Gujarat) Ltd.,,531913.0
Twinstar Industries Ltd.,,531917.0
Hindustan Appliances Ltd.,,531918.0
Agarwal Industrial Corporation Ltd.,AGARIND,531921.0
Dhampure Speciality Sugars Ltd.,,531923.0
52 Weeks Entertainment Ltd.,,531925.0
Golden Carpets Ltd.,,531928.0
Innocorp Ltd.,,531929.0
Sarthak Industries Ltd.,SARTHAKIND,531930.0
Sai Capital Ltd.,,531931.0
Blue Chip India Ltd.,BLUECHIP,531936.0
Genus Commu-Trade Ltd.,,531939.0
Servotech Industries Ltd.,,531944.0
Sunitee Chemicals Ltd.,,531945.0
Vertex Securities Ltd.,,531950.0
Riba Textiles Ltd.,,531952.0
Newtime Infrastructure Ltd.,,531959.0
Kashyap Tele-Medicines Ltd.,KASHYAP,531960.0
Shree Metalloys Ltd.,,531962.0
IITL Projects Ltd.,,531968.0
Chartered Logistics Ltd.,,531977.0
Ambika Cotton Mills Ltd.,AMBIKCO,531978.0
Hind Aluminium Industries Ltd.,,531979.0
Senthil Infotek Ltd.,,531980.0
Spectrum Foods Ltd.,,531982.0
Deccan Polypacks Ltd.,,531989.0
Amraworld Agrico Ltd.,,531991.0
Auto Pins (India) Ltd.,,531994.0
Odyssey Corporation Ltd.,,531996.0
Vuenow Infratech Ltd.,,531997.0
Inducto Steel Ltd.,,532001.0
Sam Industries Ltd.,SAMINDUS,532005.0
Shreevatsa Finance & Leasing Ltd.,,532007.0
Vashu Bhagnani Industries Ltd.,,532011.0
Gravity (India) Ltd.,,532015.0
Espire Hospitality Ltd.,,532016.0
LCC Infotech Ltd.,LCCINFOTEC,532019.0
Filatex Fashions Ltd.,FILATFASH,532022.0
Sindhu Trade Links Ltd.,SINDHUTRAD,532029.0
Sarang Chemicals Ltd.,,532031.0
Unistar Multimedia Ltd.,,532035.0
Zenotech Laboratories Ltd.,,532039.0
Hindustan Bio Sciences Ltd.,,532041.0
Frontline Corporation Ltd.,,532042.0
Swelect Energy Systems Ltd.,SWELECTES,532051.0
Wallfort Financial Services Ltd.,,532053.0
KDDL Ltd.,KDDL,532054.0
Adinath Exim Resources Ltd.,,532056.0
Abhinav Capital Services Ltd.,,532057.0
3B Blackbio Dx Ltd.,,532067.0
Sumuka Agro Industries Ltd.,,532070.0
Interworld Digital Ltd.,,532072.0
Monind Ltd.,,532078.0
Fast Track Entertainment Ltd.,,532084.0
Vandana Knitwear Ltd.,,532090.0
Epuja Spiritech Ltd.,,532092.0
Indo-City Infotech Ltd.,,532100.0
SBEC Sugar Ltd.,,532102.0
Brijlaxmi Leasing & Finance Ltd.,,532113.0
BSEL Algo Ltd.,BSELINFRA,532123.0
Reliable Ventures India Ltd.,,532124.0
Bank Of Baroda,BANKBARODA,532134.0
G-Tech Info Training Ltd.,,532139.0
Mohite Industries Ltd.,,532140.0
Andhra Cements Ltd.,ACL,532141.0
SKM Egg Products Export (India) Ltd.,SKMEGGPROD,532143.0
Welspun Corp Ltd.,WELCORP,532144.0
HS India Ltd.,,532145.0
Bank Of India,BANKINDIA,532149.0
Indraprastha Medical Corporation Ltd.,INDRAMEDCO,532150.0
Johnson Pharmacare Ltd.,,532154.0
GAIL (India) Ltd.,GAIL,532155.0
Vaibhav Global Ltd.,VAIBHAVGBL,532156.0
Trescon Ltd.,,532159.0
Gujarat State Financial Corporation Ltd.,GUJSTATFIN,532160.0
Baffin Engineering Projects Ltd.,,532161.0
JK Paper Ltd.,JKPAPER,532162.0
Saregama India Ltd.,SAREGAMA,532163.0
Minolta Finance Ltd.,,532164.0
Omkar Pharmachem Ltd.,,532167.0
Adroit Infotech Ltd.,ADROITINFO,532172.0
CyberTech Systems And Software Ltd.,CYBERTECH,532173.0
ICICI Bank Ltd.,ICICIBANK,532174.0
Cyient Ltd.,CYIENT,532175.0
Engineers India Ltd.,ENGINERSIN,532178.0
Dhanlaxmi Bank Ltd.,DHANBANK,532180.0
Gujarat Mineral Development Corporation Ltd.,GMDCLTD,532181.0
Gayatri Sugars Ltd.,,532183.0
IndusInd Bank Ltd.,INDUSINDBK,532187.0
India Tourism Development Corporation Ltd.,ITDC,532189.0
The Jammu & Kashmir Bank Ltd.,J&KBANK,532209.0
City Union Bank Ltd.,CUB,532210.0
Archies Ltd.,ARCHIES,532212.0
Axis Bank Ltd.,AXISBANK,532215.0
HB Stockholdings Ltd.,HBSL,532216.0
CMX Holdings Ltd.,,532217.0
The South Indian Bank Ltd.,SOUTHBANK,532218.0
Energy Development Company Ltd.,ENERGYDEV,532219.0
Sonata Software Ltd.,SONATSOFTW,532221.0
Bengal Tea & Fabrics Ltd.,,532230.0
National Aluminium Company Ltd.,NATIONALUM,532234.0
India Nippon Electricals Ltd.,INDNIPPON,532240.0
Nalwa Sons Investments Ltd.,NSIL,532256.0
Apar Industries Ltd.,APARINDS,532259.0
TCI Industries Ltd.,,532262.0
Accelya Solutions India Ltd.,ACCELYA,532268.0
Orchasp Ltd.,,532271.0
Landmarc Leisure Corporation Ltd.,,532275.0
HCL Technologies Ltd.,HCLTECH,532281.0
TCFC Finance Ltd.,,532284.0
Geojit Financial Services Ltd.,GEOJITFSL,532285.0
Jindal Steel & Power Ltd.,JINDALSTEL,532286.0
BLB Ltd.,BLBLIMITED,532290.0
Glenmark Pharmaceuticals Ltd.,GLENMARK,532296.0
Wockhardt Ltd.,WOCKPHARMA,532300.0
Integrated Hitech Ltd.,,532303.0
KJMC Corporate Advisors (India) Ltd.,,532304.0
Ind-Swift Laboratories Ltd.,INDSWFTLAB,532305.0
Melstar Information Technologies Ltd.,MELSTAR,532307.0
GE Power India Ltd.,GEPIL,532309.0
Shree Rama Multi-Tech Ltd.,SHREERAMA,532310.0
Mahindra Lifespace Developers Ltd.,MAHLIFE,532313.0
Groarc Industries India Ltd.,,532315.0
Vaarad Ventures Ltd.,,532320.0
Zydus Lifesciences Ltd.,ZYDUSLIFE,532321.0
Shiva Cement Ltd.,,532323.0
Cinevista Ltd.,CINEVISTA,532324.0
Intense Technologies Ltd.,INTENTECH,532326.0
Danlaw Technologies India Ltd.,,532329.0
Biopac India Corporation Ltd.,,532330.0
Ajanta Pharma Ltd.,AJANTPHARM,532331.0
HB Portfolio Ltd.,,532333.0
HB Estate Developers Ltd.,,532334.0
Ambica Agarbathies & Aroma Industries Ltd.,AMBICAAGAR,532335.0
Baron Infotech Ltd.,,532336.0
Compucom Software Ltd.,COMPUSOFT,532339.0
Omni AxS Software Ltd.,,532340.0
IZMO Ltd.,IZMO,532341.0
TVS Motor Company Ltd.,TVSMOTOR,532343.0
Softsol India Ltd.,,532344.0
Allcargo Gati Ltd.,ACLGATI,532345.0
Subex Ltd.,SUBEXLTD,532348.0
Transport Corporation Of India Ltd.,TCI,532349.0
Padmalaya Telefilms Ltd.,PADMALAYAT,532350.0
Aksh Optifibre Ltd.,AKSHOPTFBR,532351.0
Virgo Global Ltd.,,532354.0
Picturehouse Media Ltd.,,532355.0
Triveni Engineering & Industries Ltd.,TRIVENI,532356.0
Mukta Arts Ltd.,MUKTAARTS,532357.0
Hit Kit Global Solutions Ltd.,,532359.0
Nagpur Power & Industries Ltd.,,532362.0
Dynacons Systems & Solutions Ltd.,DSSL,532365.0
PNB Gilts Ltd.,PNBGILTS,532366.0
Brightcom Group Ltd.,BCG,532368.0
Ramco Industries Ltd.,RAMCOIND,532369.0
Ramco Systems Ltd.,RAMCOSYS,532370.0
Tata Teleservices (Maharashtra) Ltd.,TTML,532371.0
Virinchi Ltd.,VIRINCHI,532372.0
WEP Solutions Ltd.,,532373.0
Sterlite Technologies Ltd.,STLTECH,532374.0
Tips Industries Ltd.,TIPSINDLTD,532375.0
MRO-TEK Realty Ltd.,MRO-TEK,532376.0
Universal Arts Ltd.,,532378.0
First Fintec Ltd.,,532379.0
Baba Arts Ltd.,,532380.0
Balaji Telefilms Ltd.,BALAJITELE,532382.0
Tyche Industries Ltd.,,532384.0
California Software Company Ltd.,CALSOFT,532386.0
Pritish Nandy Communications Ltd.,PNC,532387.0
Indian Overseas Bank,IOB,532388.0
Taj GVK Hotels & Resorts Ltd.,TAJGVK,532390.0
Creative Eye Ltd.,CREATIVEYE,532392.0
Axiscades Technologies Ltd.,AXISCADES,532395.0
Konndor Industries Ltd.,,532397.0
Usha Martin Education & Solutions Ltd.,UMESLTD,532398.0
Birlasoft Ltd.,BSOFT,532400.0
USG Tech Solutions Ltd.,,532402.0
Fourth Generation Information Systems Ltd.,,532403.0
Saven Technologies Ltd.,,532404.0
Avantel Ltd.,,532406.0
Moschip Technologies Ltd.,,532407.0
Megasoft Ltd.,MEGASOFT,532408.0
Transcorp International Ltd.,,532410.0
MPS Infotecnics Ltd.,VISESHINFO,532411.0
Cerebra Integrated Technologies Ltd.,CEREBRAINT,532413.0
IKF Technologies Ltd.,,532414.0
Next Mediaworks Ltd.,NEXTMEDIA,532416.0
Smartlink Holdings Ltd.,SMARTLINK,532419.0
Godrej Consumer Products Ltd.,GODREJCP,532424.0
Genus Prime Infrastructures Ltd.,,532425.0
BF Utilities Ltd.,BFUTILITIE,532430.0
United Spirits Ltd.,MCDOWELL-N,532432.0
Sanmit Infra Ltd.,,532435.0
Olectra Greentech Ltd.,OLECTRA,532439.0
MPS Ltd.,MPSLTD,532440.0
Rainbow Denim Ltd.,,532441.0
Cera Sanitaryware Ltd.,CERA,532443.0
T Spiritual World Ltd.,,532444.0
Bharti Airtel Ltd.,BHARTIARTL,532454.0
Shalimar Wires Industries Ltd.,,532455.0
Compuage Infocom Ltd.,COMPINFO,532456.0
Gulshan Polyols Ltd.,GULPOLY,532457.0
Ponni Sugars (Erode) Ltd.,PONNIERODE,532460.0
Punjab National Bank,PNB,532461.0
Oracle Financial Services Software Ltd.,OFSS,532466.0
Hazoor Multi Projects Ltd.,,532467.0
Kama Holdings Ltd.,,532468.0
MPF Systems Ltd.,,532470.0
Aptech Ltd.,APTECHT,532475.0
Union Bank Of India,UNIONBANK,532477.0
United Breweries Ltd.,UBL,532478.0
ISMT Ltd.,ISMTLTD,532479.0
Noida Toll Bridge Company Ltd.,NOIDATOLL,532481.0
Granules India Ltd.,GRANULES,532482.0
Canara Bank,CANBK,532483.0
Balmer Lawrie Investments Ltd.,,532485.0
Pokarna Ltd.,POKARNA,532486.0
Divi's Laboratories Ltd.,DIVISLAB,532488.0
Astra Microwave Products Ltd.,ASTRAMICRO,532493.0
Radico Khaitan Ltd.,RADICO,532497.0
Maruti Suzuki India Ltd.,MARUTI,532500.0
Rajapalayam Mills Ltd.,RAJPALAYAM,532503.0
Navin Fluorine International Ltd.,NAVINFLUOR,532504.0
UCO Bank,UCOBANK,532505.0
B.A.G. Films and Media Ltd.,BAGFILMS,532507.0
Jindal Stainless Ltd.,JSL,532508.0
Suprajit Engineering Ltd.,SUPRAJIT,532509.0
TVS Electronics Ltd.,TVSELECT,532513.0
Indraprastha Gas Ltd.,IGL,532514.0
TV Today Network Ltd.,TVTODAY,532515.0
Palred Technologies Ltd.,PALREDTEC,532521.0
Petronet LNG Ltd.,PETRONET,532522.0
Biocon Ltd.,BIOCON,532523.0
PTC India Ltd.,PTC,532524.0
Bank Of Maharashtra,MAHABANK,532525.0
Ramkrishna Forgings Ltd.,RKFORGE,532527.0
Datamatics Global Services Ltd.,DATAMATICS,532528.0
New Delhi Television Ltd.,NDTV,532529.0
Strides Pharma Science Ltd.,STAR,532531.0
Jaiprakash Associates Ltd.,JPASSOCIAT,532532.0
Ultratech Cement Ltd.,ULTRACEMCO,532538.0
UNO Minda Ltd.,UNOMINDA,532539.0
Tata Consultancy Services Ltd.,TCS,532540.0
Coforge Ltd.,COFORGE,532541.0
GP Petroleums Ltd.,GULFPETRO,532543.0
Century Plyboards (India) Ltd.,CENTURYPLY,532548.0
Welspun Enterprises Ltd.,WELENT,532553.0
NTPC Ltd.,NTPC,532555.0
SAL Steel Ltd.,SALSTEEL,532604.0
JBM Auto Ltd.,JBMA,532605.0
Dwarikesh Sugar Industries Ltd.,DWARKESH,532610.0
Indoco Remedies Ltd.,INDOCO,532612.0
VIP Clothing Ltd.,VIPCLOTHNG,532613.0
Impex Ferro Tech Ltd.,IMPEXFERRO,532614.0
Xchanging Solutions Ltd.,XCHANGING,532616.0
Jet Airways (India) Ltd.,JETAIRWAYS,532617.0
Morarjee Textiles Ltd.,MORARJEE,532621.0
Jindal Photo Ltd.,JINDALPHOT,532624.0
Pondy Oxides & Chemicals Ltd.,POCL,532626.0
Jaiprakash Power Ventures Ltd.,JPPOWER,532627.0
3I Infotech Ltd.,3IINFOLTD,532628.0
Mcnally Bharat Engineering Company Ltd.,MBECL,532629.0
Gokaldas Exports Ltd.,GOKEX,532630.0
Allsec Technologies Ltd.,ALLSEC,532633.0
IIFL Finance Ltd.,IIFL,532636.0
Mangalam Drugs And Organics Ltd.,MANGALAM,532637.0
Shoppers Stop Ltd.,SHOPERSTOP,532638.0
Cyber Media (India) Ltd.,CYBERMEDIA,532640.0
Nandan Denim Ltd.,NDL,532641.0
JSW Holdings Ltd.,JSWHL,532642.0
JK Cement Ltd.,JKCEMENT,532644.0
Beeyu Overseas Ltd.,,532645.0
Yes Bank Ltd.,YESBANK,532648.0
Nectar Lifesciences Ltd.,NECLIFE,532649.0
MSP Steel & Power Ltd.,MSPL,532650.0
SPL Industries Ltd.,SPLIL,532651.0
The Karnataka Bank Ltd.,KTKBANK,532652.0
